question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2025-P1-MAT-Q010	2025	phase_1	matematica	10	Uma raiz comum aos polinômios p(x) = x5 −x3 + 12x −18 e q(x) = x4 −x3 + 5x −3 é √ √ √ √ √ √	A: −1 + || B:  || C:  || D: 1 + 2i. 2 + i. || E: − 2i. 2 + 2i. 2 + i.
ITA-MC-2025-P1-MAT-Q011	2025	phase_1	matematica	11	Seja H uma hipérbole no plano cartesiano cujos focos são comuns aos focos da elipse E : x2 4 + y 2 = 1. Seja P um ponto de intersecção de E e H no primeiro quadrante e O a origem do sistema cartesiano. Sabendo que OP forma um ângulo „ com o eixo hori- √ 3 zontal Ox, com tan(„) = 6 , a excentricidade de H é √ √ √ √ √	A: 2 || B: Um número m ∈N, ao ser multiplicado por 16, resulta em um número com || C: 3 || D: 2 || E: 3 3 6 3 6 3 3 . 2 . 4 . 3 . 2 .
ITA-MC-2025-P1-MAT-Q012	2025	phase_1	matematica	12	231 divisores inteiros positivos. Considere as aﬁrmações: m é um número par. I. II. m é um quadrado perfeito. III. 16m tem 3 fatores primos distintos. É(São) VERDADEIRA(S):	A: apenas I. || B: apenas II. || C: I e II. || D: I e III. 4 F´ISICA Quando necess´ario, use os seguintes valores para as constantes: Acelerac¸ ˜ao local da gravidade g = 10 m/s2. Constante de gravitac¸ ˜ao universal G = 6,7 ×10–11 N·m2/kg2. Massa da Terra MTerra = 6,0 ×1024 kg. Constante de Planck vezes a velocidade da luz hc = 1240 eV·nm. Permissividade el´etrica no v´acuo ε0 = 8,85 × 10–12 C2·N–1·m–2 || E: II e III.
ITA-MC-2025-P1-QUI-Q025	2025	phase_1	quimica	25	São feitas as seguintes afirmações sobre processos de combustão: I. A velocidade de propagação da chama é a velocidade com que a frente de chama se move através de uma mistura reagente. II. Um combustível pode gerar uma chama azul ou amarela, sendo esta última a de maior energia. III. A detonação é um tipo de combustão que ocorre à alta pressão e temperatura, em que a onda de choque se propaga em velocidade supersônica. IV. Reações de combustão não sofrem efeitos catalíticos. Estão CORRETAS	A: apenas I e II. || B: apenas I e III. || C: apenas II e III. || D: apenas II e IV || E: apenas III e IV.
ITA-MC-2025-P1-QUI-Q026	2025	phase_1	quimica	26	Considere a seguinte equação química que representa a reação do composto C8H16: (1) KMnO4 conc., H2O, OH−, calor (2) H+ C8H16 → CH3(CH2)3COOH + Y. São feitas as seguintes afirmações a respeito da reação: I. O produto Y é, majoritariamente, o propanal. II. O alqueno reagente pode ser o cis-oct-3-eno. III. O alqueno reagente pode ser o trans-oct-3-eno. IV. A reação, nas condições mencionadas, é de oxidação, portanto leva à formação majoritária de compostos oxidados. Assinale a opção que contém a(s) afirmação(ões) ERRADA(S).	A: Apenas I. || B: Apenas I e II. || C: Apenas I, III e IV. || D: Apenas II e IV || E: Apenas III e IV.
ITA-MC-2025-P1-QUI-Q027	2025	phase_1	quimica	27	Considere as seguintes afirmações relacionadas a propriedades periódicas: I. Os gases nobres não possuem tendência em receber elétrons, porque qualquer elétron adicionado deve ocupar um orbital exterior a uma camada completa e distante do núcleo. II. O raio iônico do As3− é menor que do Se2−. III. A primeira energia de ionização do P é menor que a primeira energia de ionização do S. IV. O raio atômico do Na é maior que o raio atômico do Mg. Assinale a opção que contém a(s) afirmação(ões) CORRETA(S).	A: Apenas I, II e IV. || B: Apenas I e IV. || C: Apenas II e III. || D: Apenas III. 11 || E: Todas.
ITA-MC-2025-P1-QUI-Q028	2025	phase_1	quimica	28	O volume de 400 mL de ar foi recolhido em um recipiente hermético, a bordo de um avião em voo, à pressão interna de 0,8 atm e 30 °C. Após o pouso, o ar foi transferido para um instrumento de medição em solo em condições ambiente. Assinale a alternativa que apresenta aproximadamente o volume de ar, em mL, medido pelo instrumento em solo.	A: 267. || B: 300. || C: 315. || D: 325 || E: 492.
ITA-MC-2025-P1-QUI-Q029	2025	phase_1	quimica	29	Para quantificar o ácido ascórbico (C6H8O6) em uma amostra de alimento, foram adicionados 100 mL de uma solução aquosa 0,005 mol·L-1 em I2. Após a reação completa do ácido ascórbico, o I2 remanescente foi titulado com uma solução aquosa 0,005 mol·L-1 em Na2S2O3, sendo utilizados 20 mL dessa solução até o ponto de equivalência. C6H8O6(aq) + I2(aq) → 2H+(aq) + 2I−(aq) + C6H6O6(aq) 2−(aq) → 2I−(aq) + S4O6 2−(aq) I2(aq) + 2S2O3 Considere as seguintes afirmações sobre a reação: I. Entre I2 e o ácido ascórbico, há uma reação de oxirredução, em que o ácido ascórbico age como agente redutor, e o I2, como agente oxidante. II. A quantidade de ácido ascórbico presente na amostra é de aproximadamente 0,08 g. III. Após a titulação de neutralização do ácido ascórbico (pKa1 = 4,17) com I2, no ponto de equivalência, o pH da solução resultante é maior que 7,0. IV. O I2 pode ser substituído por Br2 como titulante no processo de quantificação do ácido ascórbico por titulação. Com base nas afirmações acima, estão CORRETAS	A: apenas I e II. || B: apenas I, II e IV. || C: apenas I e III. || D: apenas III e IV || E: todas.
ITA-MC-2025-P1-QUI-Q030	2025	phase_1	quimica	30	Considere a seguinte reação química não balanceada de obtenção do ferro: Fe2O3(s) + C(s) → Fe(s) + CO2(g). São fornecidos os seguintes dados termodinâmicos: fH⦵(CO2) = −393,5 kJmol-1 fH⦵(Fe2O3) = −824,2 kJmol-1 Sm⦵(CO2) = 213,7 JK−1 mol−1 Sm⦵(Fe2O3) = 87,4 JK−1mol−1 Sm⦵(C) = 5,7 JK−1mol−1 Sm⦵(Fe) = 27,3 JK−1mol−1 Assinale a opção que apresenta a temperatura mínima, em oC, para que essa reação seja espontânea.	A: 541,8. || B: 554,8. || C: 560,8. || D: 564,8. 12 || E: 585,8.
ITA-MC-2025-P1-QUI-Q031	2025	phase_1	quimica	31	Uma determinada reação química “A” tem a mesma ordem e o mesmo fator pré-exponencial (k0) do que uma reação química “B”. Considerando que a energia de ativação da reação “A” é 8,31 kJmol-1 maior do que a energia de ativação da reação “B”, assinale a alternativa que apresenta a relação entre as constantes de velocidade dessas reações a 227 ºC.	A: KA = e−0,002KB. || B: KA = e−2KB. || C: KA = e−20KB. || D: KA = e+0,002KB || E: KA = e+20KB.
ITA-MC-2025-P1-QUI-Q032	2025	phase_1	quimica	32	Considere que dois átomos de Cℓ da molécula PCℓ5 são substituídos por dois átomos de F. Considerando todas as possibilidades de substituição, sejam elas distinguíveis ou indistinguíveis, assinale a alternativa que apresenta a proporção do número de possibilidades de moléculas apolares e polares, respectivamente, em relação ao total. 1 9 3 7 5 5	A:  || B:  || C:  || D: 10 e 10 . 10 e 10 || E: 10 e 10 . 10 e 10 . 10 e 10 . 2 8 4 6
ITA-MC-2025-P1-QUI-Q033	2025	phase_1	quimica	33	Um dos procedimentos mais utilizados para purificação de alguns sais é descrito abaixo: I. lavagem com água gelada; II. adição de uma certa quantidade de água para a obtenção de uma solução saturada à alta temperatura e aquecimento dessa mistura até total dissolução do sal; III. filtração a quente; IV. resfriamento controlado da solução sob agitação. A respeito do procedimento descrito, assinale a opção que contém a afirmação ERRADA.	A: A lavagem com água gelada é realizada para remover as impurezas solúveis em água, evitando maiores perdas do sal. || B: A curva de solubilidade do sal em água é fundamental para determinação da temperatura de aquecimento da mistura. || C: A filtração a quente é realizada para remoção das impurezas solúveis em água, evitando perdas do sal. || D: O controle da temperatura de resfriamento e o grau de agitação da solução determinam o formato e a granulometria dos cristais. || E: O processo apresentado pode ser utilizado na recristalização de sais. 13
ITA-MC-2025-P1-QUI-Q034	2025	phase_1	quimica	34	Assinale a opção que apresenta a afirmação ERRADA a respeito de processos termodinâmicos.	A: A variação de energia interna de um processo de expansão isotérmica de um gás ideal é igual a zero. || B: A variação de energia de Gibbs é menor do que zero em um processo de precipitação de uma substância a partir de uma solução supersaturada. || C: A variação de entalpia de um processo de compressão isobárica é igual ao calor trocado. || D: A variação de entropia de fusão de uma substância independe da temperatura à pressão constante. || E: A variação de entropia da vizinhança é igual a zero em um processo de expansão adiabática
ITA-MC-2025-P1-QUI-Q035	2025	phase_1	quimica	35	Assinale a opção que contém o valor ERRADO do número de oxidação de átomos de carbono em diferentes compostos.	A: −4 no metano. || B: +4 no dióxido de carbono. || C: +3 no carbono do grupo nitrila na propanonitrila. || D: +2 no carbono do grupo cetona na propanona. || E: +3 no ácido metanoico
ITA-MC-2025-P1-QUI-Q036	2025	phase_1	quimica	36	Uma mistura de gases hipotéticos A2 e B2 pode reagir na presença de luz. Sabendo-se que a energia mínima do fóton para iniciar a reação entre os gases é de 2,3 eV, assinale a alternativa que apresenta o tipo de laser de menor energia que possibilita a ocorrência da reação. Dados eventualmente necessários: violeta = 405 × 10−9 m, verde = 532 × 10−9 m e vermelha = 650 × 10−9 m.	A: Ultravioleta. || B: Violeta. || C: Verde. || D: Vermelho. 14 INGL ˆES Leia o texto a seguir para responder `as quest˜oes de 37 a 39. “In recent years, no more than a week goes by without news of a cosmic discovery worthy of banner headlines. While media gatekeepers may have developed an interest in the universe, this rise in coverage likely comes from a genuine increase in the public’s appetite for science. Evidence for this abounds, from hit television shows inspired or informed by science, to the success of science ﬁction ﬁlms starring marquee actors, and brought to the screens by celebrated producers and directors. And lately, theatrical release biopics featuring important scientists have become a genre unto itself. There´s also widespread interest around the world in science festivals, science ﬁction conventions, and documentaries for television. The highest grossing ﬁlm of all time is by a famous director who set his story on a planet orbiting a distant star. And it features a famous actress who plays an astrobiologist. While most branches of science have ascended in this era, the ﬁeld of astrophysics persistently rises to the top. I think I know why. At one time or another every one of us has looked up at night sky and wondered: What does it all mean? How does it all work? And, what is my place in the universe? [. . . ]” Fonte: TYSON, Neil DeGrasse. Astrophysics for people in a hurry. United States of America: W. W. Norton & Company, Inc., 2017 || E: Infravermelho.
ITA-MC-2025-P2-POR-Q001	2025	phase_2	portugues	1	Para estabelecer seu v´ınculo com o leitor brasileiro, o autor se vale, predomi- nantemente, de ) Argumentos de Autoridade, uma vez que seu lugar de fala ´e o de um astrof´ısico A ( reconhecido, com acesso a espac¸os e tecnologias de alto desenvolvimento, como atesta suas frequentes visitas `a “Cordilheira dos Andes, com o objetivo de observar o magn´ıﬁco c´eu do hemisf´erio sul atrav´es de telesc´opios de alta tecnologia de um cons´orcio internacional”. ) Argumentos de Analogia, comparando o Brasil a outras grandes nac¸ ˜oes e incentivando-	A: Alemanha n˜ao hesita em se gabar da dela. Nada mais justo, claro.” ) Argumentos de Prova Concreta, em que se apresentam dados hist´oricos e estat´ısticos || B: ( o a super´a-las com seu potencial produtivo e criativo, como se lˆe em “Por que n˜ao? || C: ( para demonstrar a grandeza do Brasil e a importˆancia de se consolidar como nac¸ ˜ao cient´ıﬁca, como se vˆe em “Na Am´erica Latina, vocˆe tamb´em ´e l´ıder em Tecnologia da Informac¸ ˜ao. || D: Argumentos de Senso Comum, uma vez que o autor parte das ideias populares que o imagin´ario estrangeiro usa para retratar o Brasil, como a biodiversidade, o futebol a Bossa Nova, como se lˆe em“Como nativo dos Estados Unidos da Am´erica, sei em que costumamos pensar quando se trata de vocˆe.” ) Argumentos de Causa e Consequˆencia, uma vez que demonstra que, investindo E ( um pouco mais em propagandas nacionalistas e de autorreconhecimento, “ent˜ao os sonhos dos alunos em toda a cadeia educacional n˜ao ter˜ao limites.” || E: num pa´ıs famoso por sua agricultura, quase um terc¸o de sua economia se apoia num setor produtivo impregnado de tecnologia.”
ITA-MC-2025-P2-POR-Q002	2025	phase_2	portugues	2	Al´em de adicionar uma informac¸ ˜ao, a conjunc¸ ˜ao aditiva “e” funciona como elemento de ˆenfase e qualiﬁcac¸ ˜ao em: ) “Vocˆe abriga o maior rio do mundo, que, a cada minuto que passa, escoa para o	A: ( oceano Atlˆantico um volume de ´agua que daria para encher um est´adio de futebol. E, sim, n´os sab´ıamos da existˆencia de seu rio [...]”. ) “Na verdade, nos EUA, n´os precisamos pagar pelo pacote “premium”para que elas || B: ( venham inclu´ıdas em nossos mix de castanhas. || C: “Engenheiro brilhante e inventivo, altamente condecorado, Alberto Santos Dumont || D: ( liderou a transic¸ ˜ao mundial do transporte a´ereo [...]”. ) “Para que ningu´em se esquec¸a, o primeiro (e ´unico) astronauta sul-americano foi um E ( engenheiro aeron´autico brasileiro.” 5 || E: mesmo aqueles de n´os que quase n˜ao acompanham futebol sabem da existˆencia de seus times famosos [...]”. ) “Sabemos do seu caf´e. E eu, particularmente, amo a sua bandeira.”
ITA-MC-2025-P2-POR-Q003	2025	phase_2	portugues	3	No trecho “[...] num mundo em que foguetes s˜ao o que alimentam as ambic¸ ˜oes das pessoas que saem pela porta da caverna.”, Neil deGrasse Tyson faz uso de um processo de intertextualidade denominado ) Citac¸ ˜ao direta: transcric¸ ˜ao de trechos autˆenticos do original.	A: Citac¸ ˜ao indireta: referˆencia aos trechos autˆenticos do original. || B: Par´afrase: uso em estilo pr´oprio da referˆencia original. || C: Alus˜ao: menc¸ ˜ao ao texto original, de forma livre e generalista. || D: Pl´agio: c´opia com a intenc¸ ˜ao de apropriar-se da ideia original. || E: (
